,id,mac_addr,rssi,timestamp,topic
391,-Ly3A49-5klUu_nhrNvO,80:E1:26:07:C4:0A,-75,2020-01-08 15:01:33.625016,/tgr2020/jan08/data/121
392,-Ly3A6-YQP-rPcycA8E3,80:E1:26:07:C4:0A,-47,2020-01-08 15:01:42.668412,/tgr2020/jan08/data/15
393,-Ly3A6OQWLbx8oyJTPrY,80:E1:26:07:E0:F2,-81,2020-01-08 15:01:44.013221,/tgr2020/jan08/data/15
394,-Ly3A8WyTh9KsczgSlYN,80:E1:26:07:E0:F2,-72,2020-01-08 15:01:51.468626,/tgr2020/jan08/data/30
395,-Ly3A8Y7yJ3Cfg72Zetr,80:E1:26:07:C4:0A,-54,2020-01-08 15:01:52.683688,/tgr2020/jan08/data/15
396,-Ly3A8n2mao_Avy4oSD6,80:E1:26:07:C4:0A,-77,2020-01-08 15:01:54.070682,/tgr2020/jan08/data/30
397,-Ly3A9TFhMnGnAg7sb4_,80:E1:26:07:C4:0A,-77,2020-01-08 15:01:56.858966,/tgr2020/jan08/data/121
398,-Ly3AAkhDsuMNH7Zd4Qp,80:E1:26:07:C4:0A,-72,2020-01-08 15:01:43.696359,/tgr2020/jan08/data/121
399,-Ly3AB6uFHoNKNpWLPn2,80:E1:26:07:C4:0A,-51,2020-01-08 15:02:03.168298,/tgr2020/jan08/data/15
400,-Ly3ABQsD43_SOV_tpH7,80:E1:26:07:E0:F2,-82,2020-01-08 15:02:04.635689,/tgr2020/jan08/data/121
401,-Ly3ABTcJyeKE_eel1Ds,80:E1:26:07:E0:F2,-82,2020-01-08 15:02:03.607816,/tgr2020/jan08/data/121
402,-Ly3ADNIbIVYxSjhbZe-,80:E1:26:07:C4:0A,-76,2020-01-08 15:02:11.428617,/tgr2020/jan08/data/30
403,-Ly3ADOoNtlO39O552hU,80:E1:26:07:C4:0A,-52,2020-01-08 15:02:12.712376,/tgr2020/jan08/data/15
404,-Ly3ADt4lC7tkb9XjBFH,80:E1:26:07:C4:0A,-77,2020-01-08 15:02:13.610728,/tgr2020/jan08/data/121
405,-Ly3AE-rLIxe99CpPxFE,80:E1:26:07:C4:0A,-77,2020-01-08 15:02:14.632590,/tgr2020/jan08/data/121
406,-Ly3AFmLrHSyLL_MQYNa,80:E1:26:07:E0:F2,-84,2020-01-08 15:02:22.706020,/tgr2020/jan08/data/15
407,-Ly3AFpgkJk5-McsoAwg,80:E1:26:07:E0:F2,-78,2020-01-08 15:02:21.461417,/tgr2020/jan08/data/30
408,-Ly3AG19FpOv4jbXjkIf,80:E1:26:07:C4:0A,-53,2020-01-08 15:02:23.713548,/tgr2020/jan08/data/15
409,-Ly3AI056VJgHv-ptJ79,80:E1:26:07:E0:F2,-80,2020-01-08 15:02:31.825966,/tgr2020/jan08/data/121
410,-Ly3AI2JlZkEDyJPXNQy,80:E1:26:07:C4:0A,-74,2020-01-08 15:02:30.759860,/tgr2020/jan08/data/121
411,-Ly3AIIF2cd0XGUsSIA2,80:E1:26:07:C4:0A,-66,2020-01-08 15:02:31.539765,/tgr2020/jan08/data/30
412,-Ly3AIU6AK6TA1EKV0Jd,80:E1:26:07:E0:F2,-83,2020-01-08 15:02:33.739062,/tgr2020/jan08/data/15
413,-Ly3AKiNC2MiX-erDo2w,80:E1:26:07:E0:F2,-69,2020-01-08 15:02:41.512424,/tgr2020/jan08/data/30
414,-Ly3AKkOb44c51hnzM-L,80:E1:26:07:C4:0A,-52,2020-01-08 15:02:42.761500,/tgr2020/jan08/data/15
415,-Ly3ALCTNJ1v3aRPp_2E,80:E1:26:07:E0:F2,-82,2020-01-08 15:02:44.909612,/tgr2020/jan08/data/121
416,-Ly3ALRVVBvm2oD0MmzG,80:E1:26:07:E0:F2,-82,2020-01-08 15:02:43.856740,/tgr2020/jan08/data/121
417,-Ly3AN6i4ATHgCMLnVSs,80:E1:26:07:C4:0A,-67,2020-01-08 15:02:52.755507,/tgr2020/jan08/data/30
418,-Ly3AN8f4_JfVa3uc36E,80:E1:26:07:C4:0A,-67,2020-01-08 15:02:51.422255,/tgr2020/jan08/data/30
419,-Ly3ANZn1KXRfS8dSoMO,80:E1:26:07:C4:0A,-74,2020-01-08 15:02:54.619211,/tgr2020/jan08/data/121
420,-Ly3ANdUhAoDiV7FXHGo,80:E1:26:07:C4:0A,-74,2020-01-08 15:02:53.563094,/tgr2020/jan08/data/121
421,-Ly3APZTb356nrPAMjMx,80:E1:26:07:E0:F2,-72,2020-01-08 15:03:02.763727,/tgr2020/jan08/data/30
422,-Ly3APahOZatyAgl6qXZ,80:E1:26:07:E0:F2,-72,2020-01-08 15:03:01.462554,/tgr2020/jan08/data/30
423,-Ly3APoGQHpcA2f1AtZ_,80:E1:26:07:E0:F2,-80,2020-01-08 15:03:03.789752,/tgr2020/jan08/data/15
424,-Ly3AQ3Pb8r4uVsZT0Qo,80:E1:26:07:C4:0A,-73,2020-01-08 15:03:03.578729,/tgr2020/jan08/data/121
425,-Ly3AQFiP-LFZ1mCZ4SJ,80:E1:26:07:E0:F2,-80,2020-01-08 15:03:05.612334,/tgr2020/jan08/data/121
426,-Ly3AS-w9k3NqxaA8AR6,80:E1:26:07:C4:0A,-51,2020-01-08 15:03:12.788131,/tgr2020/jan08/data/15
427,-Ly3AUUHWDquU3GxsE_W,80:E1:26:07:C4:0A,-50,2020-01-08 15:03:22.823428,/tgr2020/jan08/data/15
428,-Ly3AUgfVOBKhOXW2aCM,80:E1:26:07:C4:0A,-73,2020-01-08 15:03:22.612382,/tgr2020/jan08/data/121
429,-Ly3AUy14hFwJNAxkzEL,80:E1:26:07:C4:0A,-75,2020-01-08 15:03:24.633603,/tgr2020/jan08/data/121
430,-Ly3AWv97WmHTx9O9BQd,80:E1:26:07:C4:0A,-80,2020-01-08 15:03:31.445533,/tgr2020/jan08/data/30
431,-Ly3AXGA6kuQa-95P3Vy,80:E1:26:07:C4:0A,-80,2020-01-08 15:03:32.850721,/tgr2020/jan08/data/30
432,-Ly3AXQz2XpCQRWmCqCh,80:E1:26:07:C4:0A,-78,2020-01-08 15:03:33.583964,/tgr2020/jan08/data/121
433,-Ly3AZKzA6EyNv0_0M2x,80:E1:26:07:C4:0A,-81,2020-01-08 15:03:42.793183,/tgr2020/jan08/data/30
434,-Ly3AZMPyc3oT-2X5pEW,80:E1:26:07:C4:0A,-81,2020-01-08 15:03:41.474521,/tgr2020/jan08/data/30
435,-Ly3AZqzmrfMd_MiRmL-,80:E1:26:07:C4:0A,-75,2020-01-08 15:03:43.743784,/tgr2020/jan08/data/121
436,-Ly3AbGyRzH3q_fWy1q5,80:E1:26:07:C4:0A,-75,2020-01-08 15:03:53.610510,/tgr2020/jan08/data/121
437,-Ly3AdFktruTGHRrroW5,80:E1:26:07:C4:0A,-68,2020-01-08 15:04:01.458721,/tgr2020/jan08/data/30
438,-Ly3Adhaub87haBYlnNi,80:E1:26:07:C4:0A,-76,2020-01-08 15:04:03.626208,/tgr2020/jan08/data/121
439,-Ly3Ag8X3Jdx5YChl4iS,80:E1:26:07:C4:0A,-75,2020-01-08 15:04:13.575195,/tgr2020/jan08/data/121
440,-Ly3AgVzkI_1IBqnYlV1,80:E1:26:07:E0:F2,-82,2020-01-08 15:04:14.890312,/tgr2020/jan08/data/121
441,-Ly3Ai7YtoXDpyQ7bGg3,80:E1:26:07:E0:F2,-68,2020-01-08 15:04:21.481488,/tgr2020/jan08/data/30
442,-Ly3Ai_p65IZAGxVeGKS,80:E1:26:07:E0:F2,-81,2020-01-08 15:04:23.575795,/tgr2020/jan08/data/121
443,-Ly3Ak_aWxNz8Kde3J9G,80:E1:26:07:E0:F2,-79,2020-01-08 15:04:31.521486,/tgr2020/jan08/data/30
444,-Ly3Al1zRAOvpJzdz0eF,80:E1:26:07:C4:0A,-76,2020-01-08 15:04:33.581110,/tgr2020/jan08/data/121
445,-Ly3AnX1RiWiVqewpus2,80:E1:26:07:C4:0A,-79,2020-01-08 15:04:43.623981,/tgr2020/jan08/data/121
446,-Ly3ApTi3gNUVTZnbLUZ,80:E1:26:07:C4:0A,-64,2020-01-08 15:04:51.473998,/tgr2020/jan08/data/30
447,-Ly3Apyq6HvuHWDJ_txg,80:E1:26:07:C4:0A,-78,2020-01-08 15:04:53.626358,/tgr2020/jan08/data/121
448,-Ly3Artw1FR53DtO0BIF,80:E1:26:07:C4:0A,-73,2020-01-08 15:05:01.503651,/tgr2020/jan08/data/30
449,-Ly3AsLloB0glJHCdbSH,80:E1:26:07:C4:0A,-77,2020-01-08 15:05:03.610557,/tgr2020/jan08/data/121
450,-Ly3AuOOsowxvQmz5YTO,80:E1:26:07:C4:0A,-71,2020-01-08 15:05:11.530478,/tgr2020/jan08/data/30
451,-Ly3AunO8F1Fep9VtbQH,80:E1:26:07:C4:0A,-72,2020-01-08 15:05:13.639782,/tgr2020/jan08/data/121
452,-Ly3AwriG7Q0gsN0cDKK,80:E1:26:07:C4:0A,-76,2020-01-08 15:05:21.596983,/tgr2020/jan08/data/30
453,-Ly3AxEvU3JeKdaApWn2,80:E1:26:07:C4:0A,-75,2020-01-08 15:05:23.634984,/tgr2020/jan08/data/121
454,-Ly3Azj0FvMpNmiZw48w,80:E1:26:07:C4:0A,-74,2020-01-08 15:05:33.630811,/tgr2020/jan08/data/121
455,-Ly3B180FHAuIKmt4DhF,80:E1:26:07:C4:0A,-80,2020-01-08 15:05:43.597068,/tgr2020/jan08/data/121
456,-Ly3B60pQH6cWIm7ttnF,80:E1:26:07:C4:0A,-80,2020-01-08 15:06:03.650627,/tgr2020/jan08/data/121
457,-Ly3B8RWFqySqtvZv_SD,80:E1:26:07:C4:0A,-82,2020-01-08 15:06:13.602945,/tgr2020/jan08/data/121
458,-Ly3BAu6BDB8v511D9LW,80:E1:26:07:C4:0A,-81,2020-01-08 15:06:23.622666,/tgr2020/jan08/data/121
459,-Ly3BDK2YkoGZQmSwuDO,80:E1:26:07:C4:0A,-87,2020-01-08 15:06:33.619831,/tgr2020/jan08/data/121
460,-Ly3BFmE49e6WkL77cog,80:E1:26:07:C4:0A,-82,2020-01-08 15:06:43.636389,/tgr2020/jan08/data/121
461,-Ly3BIGae2TpaaxOitbi,80:E1:26:07:C4:0A,-82,2020-01-08 15:06:53.657828,/tgr2020/jan08/data/121
462,-Ly3BKeiY8Spn_xTVAwT,80:E1:26:07:C4:0A,-74,2020-01-08 15:07:03.620571,/tgr2020/jan08/data/121
463,-Ly3BN6a6r-a0HKTmtGi,80:E1:26:07:C4:0A,-77,2020-01-08 15:07:13.682238,/tgr2020/jan08/data/121
464,-Ly3BP_EFrR0cM0dRewX,80:E1:26:07:C4:0A,-82,2020-01-08 15:07:23.747325,/tgr2020/jan08/data/121
465,-Ly3BRxI3Brs8WYZz3jG,80:E1:26:07:C4:0A,-79,2020-01-08 15:07:33.658163,/tgr2020/jan08/data/121
466,-Ly3BUQsMVgu5znhqDae,80:E1:26:07:C4:0A,-77,2020-01-08 15:07:43.653489,/tgr2020/jan08/data/121
467,-Ly3BWyCyFKdw9HasbCu,80:E1:26:07:C4:0A,-78,2020-01-08 15:07:53.753517,/tgr2020/jan08/data/121
468,-Ly3BZIaQTAXl0djATHi,80:E1:26:07:C4:0A,-78,2020-01-08 15:08:03.626915,/tgr2020/jan08/data/121
469,-Ly3Bajn6sAInJ6Y09Lb,80:E1:26:07:C4:0A,-81,2020-01-08 15:08:13.624252,/tgr2020/jan08/data/121
470,-Ly3BdBhx8D-ey4x5Cpu,80:E1:26:07:C4:0A,-77,2020-01-08 15:08:23.659135,/tgr2020/jan08/data/121
471,-Ly3BfdGawHt5umDIok3,80:E1:26:07:C4:0A,-81,2020-01-08 15:08:33.693117,/tgr2020/jan08/data/121
472,-Ly3Bi5U7kkpetjGe3YQ,80:E1:26:07:C4:0A,-86,2020-01-08 15:08:43.693314,/tgr2020/jan08/data/121
473,-Ly3BkZF726yWPpZeXMN,80:E1:26:07:C4:0A,-80,2020-01-08 15:08:53.665376,/tgr2020/jan08/data/121
474,-Ly3BmxkDGBG6jn6sWE4,80:E1:26:07:C4:0A,-79,2020-01-08 15:09:03.674746,/tgr2020/jan08/data/121
475,-Ly3BpVpwsTyx70PuWoC,80:E1:26:07:C4:0A,-76,2020-01-08 15:09:14.071495,/tgr2020/jan08/data/121
476,-Ly3BrrCqYPn10qjFP3x,80:E1:26:07:C4:0A,-81,2020-01-08 15:09:23.696444,/tgr2020/jan08/data/121
477,-Ly3BuQc2n6jyhr08Xra,80:E1:26:07:C4:0A,-84,2020-01-08 15:09:34.224700,/tgr2020/jan08/data/121
478,-Ly3BwjxJBofMcjC-x6y,80:E1:26:07:C4:0A,-78,2020-01-08 15:09:43.694365,/tgr2020/jan08/data/121
479,-Ly3BzBD8Tb_8NDxwRX0,80:E1:26:07:D2:6F,-88,2020-01-08 15:09:53.733162,/tgr2020/jan08/data/121
480,-Ly3C0bXBl9qz4zrg1kx,80:E1:26:07:C4:0A,-78,2020-01-08 15:10:03.700388,/tgr2020/jan08/data/121
481,-Ly3C33GwVjtgZ8X86ZI,80:E1:26:07:D2:6F,-83,2020-01-08 15:10:13.664031,/tgr2020/jan08/data/121
482,-Ly3C5VOecDxgogjFYCz,80:E1:26:07:D2:6F,-79,2020-01-08 15:10:23.671199,/tgr2020/jan08/data/121
483,-Ly3C7wZpb7asMXvBlg2,80:E1:26:07:E0:F2,-96,2020-01-08 15:10:33.671614,/tgr2020/jan08/data/121
484,-Ly3CANsT2Q9wiG9ZFgf,80:E1:26:07:C4:0A,-84,2020-01-08 15:10:43.659413,/tgr2020/jan08/data/121
485,-Ly3CCpOB-K8Z5bINA3z,80:E1:26:07:E0:F2,-87,2020-01-08 15:10:53.716388,/tgr2020/jan08/data/121
486,-Ly3CFG4NlTpUE7lZipP,80:E1:26:07:C4:0A,-84,2020-01-08 15:11:03.697746,/tgr2020/jan08/data/121
487,-Ly3CHL8iIP_xq3PEM7N,80:E1:26:07:C4:0A,-51,2020-01-08 15:11:13.161635,/tgr2020/jan08/data/15
488,-Ly3CJjItpPTtmAQeu05,80:E1:26:07:C4:0A,-50,2020-01-08 15:11:23.171342,/tgr2020/jan08/data/15
489,-Ly3CK6eYce84CquTl6m,80:E1:26:07:C4:0A,-79,2020-01-08 15:11:24.754719,/tgr2020/jan08/data/121
490,-Ly3CK91g_ZVkCigKssx,80:E1:26:07:C4:0A,-79,2020-01-08 15:11:23.701466,/tgr2020/jan08/data/121
491,-Ly3CMAJEZvl2K31ieKE,80:E1:26:07:C4:0A,-50,2020-01-08 15:11:33.164200,/tgr2020/jan08/data/15
492,-Ly3CMQCNygRet8uiMrh,80:E1:26:07:E0:F2,-79,2020-01-08 15:11:34.181109,/tgr2020/jan08/data/15
493,-Ly3CM_nRWJXLa8bQTTy,80:E1:26:07:C4:0A,-75,2020-01-08 15:11:33.698004,/tgr2020/jan08/data/121
494,-Ly3CMrk0cUdGXwJ2xr5,80:E1:26:07:E0:F2,-87,2020-01-08 15:11:36.019752,/tgr2020/jan08/data/121
495,-Ly3COjbR0IllZc9BJ0Y,80:E1:26:07:C4:0A,-52,2020-01-08 15:11:43.614621,/tgr2020/jan08/data/15
496,-Ly3CP2G0ENGxcjUzc22,80:E1:26:07:C4:0A,-78,2020-01-08 15:11:43.701100,/tgr2020/jan08/data/121
497,-Ly3CP3IwT-4a8FHMd3d,80:E1:26:07:C4:0A,-78,2020-01-08 15:11:44.764064,/tgr2020/jan08/data/121
498,-Ly3CYANsD2k4ad-dAzD,80:E1:26:07:C4:0A,-65,2020-01-08 15:12:21.774836,/tgr2020/jan08/data/30
499,-Ly3CYlN3BBPst3NLsmN,80:E1:26:07:E0:F2,-88,2020-01-08 15:12:24.762844,/tgr2020/jan08/data/121
500,-Ly3CYoId27XbMffnSsG,80:E1:26:07:E0:F2,-88,2020-01-08 15:12:23.703448,/tgr2020/jan08/data/121
501,-Ly3C_ojQa5FEgFNYreI,80:E1:26:07:D2:6F,-61,2020-01-08 15:12:33.164601,/tgr2020/jan08/data/30
502,-Ly3Ca3f5g2yS6HNqhlt,80:E1:26:07:E0:F2,-75,2020-01-08 15:12:34.164630,/tgr2020/jan08/data/30
503,-Ly3CaJHN5Kahv8oz2_K,80:E1:26:07:D2:6F,-79,2020-01-08 15:12:33.816866,/tgr2020/jan08/data/121
504,-Ly3CaYH705ToBLTB69E,80:E1:26:07:E0:F2,-82,2020-01-08 15:12:35.837652,/tgr2020/jan08/data/121
505,-Ly3CajTlGewVze0drNz,80:E1:26:07:E0:F2,-82,2020-01-08 15:12:35.398480,/tgr2020/jan08/data/121
506,-Ly3CcS5gTqapTOuJTn7,80:E1:26:07:D2:6F,-54,2020-01-08 15:12:43.171725,/tgr2020/jan08/data/30
507,-Ly3CdNAFFAWFcqPVGkQ,80:E1:26:07:E0:F2,-84,2020-01-08 15:12:47.717127,/tgr2020/jan08/data/121
508,-Ly3Cev_R0cLKBtqzWqc,80:E1:26:07:D2:6F,-57,2020-01-08 15:12:54.090875,/tgr2020/jan08/data/30
509,-Ly3CfWjx7fZvH0XE_to,80:E1:26:07:D2:6F,-76,2020-01-08 15:12:56.528451,/tgr2020/jan08/data/121
510,-Ly3CgqwpchiRbFU-eBF,80:E1:26:07:E0:F2,-84,2020-01-08 15:12:46.693796,/tgr2020/jan08/data/121
511,-Ly3ChEyZuzf4tAQpFBu,80:E1:26:07:D2:6F,-74,2020-01-08 15:13:03.263099,/tgr2020/jan08/data/15
512,-Ly3CheK7oxNgfI5V1Ok,80:E1:26:07:E0:F2,-90,2020-01-08 15:13:04.816238,/tgr2020/jan08/data/121
513,-Ly3ChrO-PEJf1FOwka9,80:E1:26:07:E0:F2,-90,2020-01-08 15:13:04.105014,/tgr2020/jan08/data/121
514,-Ly3Cja1X_PSzTtg45z9,80:E1:26:07:D2:6F,-48,2020-01-08 15:13:13.197232,/tgr2020/jan08/data/30
515,-Ly3Cjby6gaNNcW5tqwb,80:E1:26:07:D2:6F,-48,2020-01-08 15:13:11.869777,/tgr2020/jan08/data/30
516,-Ly3CjrAXFNdPi_NKYQY,80:E1:26:07:D2:6F,-71,2020-01-08 15:13:14.271498,/tgr2020/jan08/data/15
517,-Ly3Cm3iMm_d4cfG47bJ,80:E1:26:07:D2:6F,-57,2020-01-08 15:13:21.902352,/tgr2020/jan08/data/30
518,-Ly3Cm4mStgrAk89HAM_,80:E1:26:07:D2:6F,-77,2020-01-08 15:13:23.411991,/tgr2020/jan08/data/15
519,-Ly3CtNljazco0JoktKS,80:E1:26:07:D2:6F,-58,2020-01-08 15:13:53.309560,/tgr2020/jan08/data/30
520,-Ly3CtOsHbSb-2584kPF,80:E1:26:07:D2:6F,-58,2020-01-08 15:13:51.895074,/tgr2020/jan08/data/30
521,-Ly3Cvo-42fT6_siuyEZ,80:E1:26:07:D2:6F,-52,2020-01-08 15:14:03.221098,/tgr2020/jan08/data/30
522,-Ly3Cvqxj9AKa4X2mgpZ,80:E1:26:07:D2:6F,-52,2020-01-08 15:14:01.912172,/tgr2020/jan08/data/30
523,-Ly3CyGMkyxnTzqWuGJb,80:E1:26:07:D2:6F,-50,2020-01-08 15:14:11.894582,/tgr2020/jan08/data/30
524,-Ly3CyKAWPbGulcr9664,80:E1:26:07:D2:6F,-50,2020-01-08 15:14:13.226437,/tgr2020/jan08/data/30
525,-Ly3CzFaJfKS_jgJel8-,80:E1:26:07:E0:F2,-85,2020-01-08 15:14:17.083471,/tgr2020/jan08/data/121
526,-Ly3D-49MH9meQZQaHV8,80:E1:26:07:E0:F2,-85,2020-01-08 15:14:16.026327,/tgr2020/jan08/data/121
527,-Ly3D-LowMJueDgKHvIr,80:E1:26:07:D2:6F,-77,2020-01-08 15:14:21.849551,/tgr2020/jan08/data/121
528,-Ly3D-i8YVBpx8U8oMJi,80:E1:26:07:D2:6F,-73,2020-01-08 15:14:23.325320,/tgr2020/jan08/data/15
529,-Ly3D-iO896cbHo79LQE,80:E1:26:07:D2:6F,-51,2020-01-08 15:14:21.898677,/tgr2020/jan08/data/30
530,-Ly3D0_S0SmmuxjqbLpo,80:E1:26:07:D2:6F,-83,2020-01-08 15:14:26.873659,/tgr2020/jan08/data/121
531,-Ly3D1adYsSYGY8Hcz6-,80:E1:26:07:D2:6F,-83,2020-01-08 15:14:26.094121,/tgr2020/jan08/data/121
532,-Ly3D2AQy-QkT4boQ-hG,80:E1:26:07:D2:6F,-55,2020-01-08 15:14:31.891831,/tgr2020/jan08/data/30
533,-Ly3D2Np5zmXQMP0y3iC,80:E1:26:07:D2:6F,-55,2020-01-08 15:14:33.214745,/tgr2020/jan08/data/30
534,-Ly3D3bNuQDgHsYBgxx1,80:E1:26:07:D2:6F,-83,2020-01-08 15:14:38.028453,/tgr2020/jan08/data/121
535,-Ly3D4clzVatfwSOIq6U,80:E1:26:07:D2:6F,-61,2020-01-08 15:14:42.005648,/tgr2020/jan08/data/30
536,-Ly3D4ekUTl54nul8s2K,80:E1:26:07:D2:6F,-76,2020-01-08 15:14:43.597342,/tgr2020/jan08/data/15
537,-Ly3D52EOgnEmt7Uah6J,80:E1:26:07:D2:6F,-78,2020-01-08 15:14:43.740769,/tgr2020/jan08/data/121
538,-Ly3D64GVGDP6bn_WaHx,80:E1:26:07:D2:6F,-78,2020-01-08 15:14:45.067714,/tgr2020/jan08/data/121
539,-Ly3D9Sb_owmEsBVmtRk,80:E1:26:07:E3:79,-75,2020-01-08 15:15:03.223342,/tgr2020/jan08/data/30
540,-Ly3D9UgMVwCWFYETilM,80:E1:26:07:E3:79,-75,2020-01-08 15:15:01.917089,/tgr2020/jan08/data/30
541,-Ly3D9iZqU7b9CIwd8SF,80:E1:26:07:E0:F2,-79,2020-01-08 15:15:04.292989,/tgr2020/jan08/data/15
542,-Ly3D9tMSnJ3L2ZCKiYk,80:E1:26:07:E3:79,-61,2020-01-08 15:15:03.778006,/tgr2020/jan08/data/121
543,-Ly3DAFsPgTxZsCAxrmV,80:E1:26:07:E0:F2,-84,2020-01-08 15:15:05.802373,/tgr2020/jan08/data/121
544,-Ly3DBu79BC9iTWxUug9,80:E1:26:07:E0:F2,-81,2020-01-08 15:15:13.233624,/tgr2020/jan08/data/30
545,-Ly3DBvteupD2nbmGWy8,80:E1:26:07:E0:F2,-81,2020-01-08 15:15:11.905681,/tgr2020/jan08/data/30
546,-Ly3DCTQ_FMomMtcG86a,80:E1:26:07:E0:F2,-89,2020-01-08 15:15:15.400857,/tgr2020/jan08/data/121
547,-Ly3DCfjMEOwajzmg9hZ,80:E1:26:07:E0:F2,-89,2020-01-08 15:15:14.477851,/tgr2020/jan08/data/121
548,-Ly3DEMNMiXnK5haPkGy,80:E1:26:07:E0:F2,-77,2020-01-08 15:15:21.976054,/tgr2020/jan08/data/30
549,-Ly3DEMVo1UDn-Pz93G2,80:E1:26:07:E0:F2,-77,2020-01-08 15:15:23.297021,/tgr2020/jan08/data/30
550,-Ly3DEiuU4kKTQ8DNtgu,80:E1:26:07:E0:F2,-85,2020-01-08 15:15:24.831967,/tgr2020/jan08/data/121
551,-Ly3DEkr6_Ce4FBwQHRe,80:E1:26:07:E0:F2,-85,2020-01-08 15:15:23.773228,/tgr2020/jan08/data/121
552,-Ly3DGndNr92TaGV5TC9,80:E1:26:07:E0:F2,-82,2020-01-08 15:15:33.318986,/tgr2020/jan08/data/15
553,-Ly3DH29qs88fmU8WaMl,80:E1:26:07:D2:6F,-74,2020-01-08 15:15:34.312586,/tgr2020/jan08/data/15
554,-Ly3DHEDzGwtKWX2XKCS,80:E1:26:07:E0:F2,-87,2020-01-08 15:15:33.778943,/tgr2020/jan08/data/121
555,-Ly3DJB0h137lXivS7Hy,80:E1:26:07:D2:6F,-52,2020-01-08 15:15:43.255296,/tgr2020/jan08/data/30
556,-Ly3DJI2-TvHVOh7YP3K,80:E1:26:07:D2:6F,-52,2020-01-08 15:15:41.966821,/tgr2020/jan08/data/30
557,-Ly3DJUP1vI4DSrBA0dc,80:E1:26:07:D2:6F,-79,2020-01-08 15:15:44.322706,/tgr2020/jan08/data/15
558,-Ly3DJjr3xUVC0r9sZHO,80:E1:26:07:E0:F2,-83,2020-01-08 15:15:44.168224,/tgr2020/jan08/data/121
559,-Ly3DJxV2PhQdrUKDrri,80:E1:26:07:D2:6F,-93,2020-01-08 15:15:45.833663,/tgr2020/jan08/data/121
560,-Ly3DLgELe7jXiRPExTH,80:E1:26:07:E0:F2,-76,2020-01-08 15:15:53.334327,/tgr2020/jan08/data/15
561,-Ly3DXthxTkxEig5FiDT,80:E1:26:07:D2:6F,-58,2020-01-08 15:16:43.282845,/tgr2020/jan08/data/30
562,-Ly3DXwQiJabfFrwWOTc,80:E1:26:07:D2:6F,-58,2020-01-08 15:16:41.965832,/tgr2020/jan08/data/30
563,-Ly3D_QkOdBZyunTr5vA,80:E1:26:07:D2:6F,-52,2020-01-08 15:16:51.919456,/tgr2020/jan08/data/30
564,-Ly3D_QydHZzNnk_CRxS,80:E1:26:07:D2:6F,-52,2020-01-08 15:16:53.243652,/tgr2020/jan08/data/30
565,-Ly3D_sNMgO7OBnnBdGA,80:E1:26:07:D2:6F,-85,2020-01-08 15:16:53.824304,/tgr2020/jan08/data/121
566,-Ly3Dc8lEpBKL59gvWTj,80:E1:26:07:D2:6F,-82,2020-01-08 15:17:04.841093,/tgr2020/jan08/data/121
567,-Ly3DcAbI1_y8auXT7Lz,80:E1:26:07:D2:6F,-82,2020-01-08 15:17:03.795490,/tgr2020/jan08/data/121
568,-Ly3DeDLopSCiMl7TGn1,80:E1:26:07:D2:6F,-76,2020-01-08 15:17:13.351625,/tgr2020/jan08/data/15
569,-Ly3DecmgK8BnKJWz0ui,80:E1:26:07:D2:6F,-75,2020-01-08 15:17:13.864483,/tgr2020/jan08/data/121
570,-Ly3DegQcT6Ec1XJKASP,80:E1:26:07:D2:6F,-75,2020-01-08 15:17:14.877608,/tgr2020/jan08/data/121
571,-Ly3Dggs0H3Hd7UzQsdh,80:E1:26:07:D2:6F,-52,2020-01-08 15:17:21.921804,/tgr2020/jan08/data/30
572,-Ly3DghqFrpcjbNwhjBS,80:E1:26:07:D2:6F,-52,2020-01-08 15:17:23.285400,/tgr2020/jan08/data/30
573,-Ly3Dh6z1uQbmSmAU8mD,80:E1:26:07:D2:6F,-84,2020-01-08 15:17:24.027762,/tgr2020/jan08/data/121
574,-Ly3DhBOJRS4Q8gnMqxi,80:E1:26:07:D2:6F,-84,2020-01-08 15:17:25.057996,/tgr2020/jan08/data/121
575,-Ly3Dj68ZGPTehLdZnRZ,80:E1:26:07:D2:6F,-59,2020-01-08 15:17:33.307251,/tgr2020/jan08/data/30
576,-Ly3Dj72Bxk3t7fb4JBI,80:E1:26:07:D2:6F,-59,2020-01-08 15:17:31.960204,/tgr2020/jan08/data/30
577,-Ly3DjTuYWJM7yat-vJv,80:E1:26:07:D2:6F,-82,2020-01-08 15:17:34.860614,/tgr2020/jan08/data/121
578,-Ly3DjVfpf_SdRBtM3_Q,80:E1:26:07:D2:6F,-82,2020-01-08 15:17:33.807370,/tgr2020/jan08/data/121
579,-Ly3DoM0JvFxsZBBn_lU,80:E1:26:07:D2:6F,-77,2020-01-08 15:17:54.844390,/tgr2020/jan08/data/121
580,-Ly3DoNsHV-FYTZhXvLX,80:E1:26:07:D2:6F,-77,2020-01-08 15:17:53.786014,/tgr2020/jan08/data/121
581,-Ly3DvIK7u1tdn2oba2c,80:E1:26:07:E0:F2,-74,2020-01-08 15:18:23.280174,/tgr2020/jan08/data/30
582,-Ly3DvJkI_gCVI68UgAy,80:E1:26:07:E0:F2,-74,2020-01-08 15:18:21.920981,/tgr2020/jan08/data/30
583,-Ly3DvgbSRRTFEzajwOH,80:E1:26:07:E0:F2,-90,2020-01-08 15:18:24.849366,/tgr2020/jan08/data/121
